vertrag_id,policennummer_anzeige,produkt_id,sparte,tarifgeneration_id,markt,waehrung,versicherungsnehmer_id,vermittler_id,kanal,sachbearbeiter_id,antrag_id,beginn,ablauf,laufzeit_jahre,hauptfaelligkeit,zahlungsweise,zahlungsart,jahrespraemie_netto,jahrespraemie_brutto,einmalpraemie,versicherungssumme,status,status_seit,storno_datum,storno_grund_code,kuendigungsfrist_monate,naechste_kuendigungsmoeglichkeit,risikoklasse_uw,mahnstufe_aktuell,herkunft,quellsystem,migriert_am,erstellt_am,bemerkung
VTR-00002476,,HP-PRIV,HP,HP-KLASSIK,DE,EUR,PTR-00000975,VRM-00009,direkt,MIT-00044,ANT-00002476,2010-10-01,,,2010-10-01,JAEHRLICH,RECHNUNG,52.07,61.96,,3000000.0,AKTIV,2010-10-01,,,3.0,2026-10-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2010-09-23,
VTR-00002477,,HP-PRIV,HP,PM-2025,DE,EUR,PTR-00000774,VRM-00037,makler,MIT-00019,ANT-00002477,2025-08-01,,,2025-08-01,JAEHRLICH,RECHNUNG,75.47,89.81,,10000000.0,AKTIV,2025-08-01,,,3.0,2026-08-01,NORMAL,0,pfefferminz,MINT,,2025-07-11,
VTR-00002478,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000481,VRM-00014,direkt,MIT-00008,ANT-00002478,2013-11-01,,,2013-11-01,JAEHRLICH,EBILL,326.8,343.14,,5000000.0,GEKUENDIGT_VN,2018-11-01,2018-11-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2013-10-20,
VTR-00002479,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000799,VRM-00003,direkt,MIT-00019,ANT-00002479,2013-05-01,,,2013-05-01,JAEHRLICH,EBILL,47.82,56.91,,10000000.0,GEKUENDIGT_VN,2016-11-01,2016-11-01,K02,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2013-04-23,
VTR-00002480,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000991,VRM-00013,direkt,MIT-00019,ANT-00002480,2020-03-01,,,2020-03-01,JAEHRLICH,RECHNUNG,45.0,53.55,,10000000.0,GEKUENDIGT_VN,2021-04-01,2021-04-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2020-02-10,
VTR-00002481,,HP-PRIV,HP,PM-2025,DE,EUR,PTR-00000581,VRM-00010,makler,MIT-00019,ANT-00002481,2025-08-01,,,2025-08-01,JAEHRLICH,RECHNUNG,58.96,70.16,,10000000.0,AKTIV,2025-08-01,,,3.0,2026-08-01,NORMAL,0,pfefferminz,MINT,,2025-07-07,
VTR-00002482,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000945,VRM-00014,direkt,MIT-00008,ANT-00002482,2017-04-01,,,2017-04-01,JAEHRLICH,EBILL,252.05,264.65,,10000000.0,GEKUENDIGT_VN,2024-03-01,2024-03-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2017-03-04,
VTR-00002483,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000066,VRM-00009,direkt,MIT-00019,ANT-00002483,2023-03-01,,,2023-03-01,HALBJAEHRLICH,RECHNUNG,53.13,63.22,,20000000.0,AKTIV,2023-03-01,,,3.0,2026-03-01,NORMAL,0,minzia,MINT,,2023-01-31,
VTR-00002484,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000557,VRM-00028,direkt,MIT-00044,ANT-00002484,2023-02-01,,,2023-02-01,MONATLICH,LASTSCHRIFT,54.27,64.58,,10000000.0,AKTIV,2023-02-01,,,3.0,2026-02-01,NORMAL,0,minzia,MINT,,2022-12-28,
VTR-00002485,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000675,VRM-00017,direkt,MIT-00008,ANT-00002485,2025-02-01,,,2025-02-01,JAEHRLICH,LASTSCHRIFT,91.95,96.55,,5000000.0,AKTIV,2025-02-01,,,3.0,2026-02-01,NORMAL,0,minzia,MINT,,2025-01-10,
VTR-00002486,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000229,VRM-00013,direkt,MIT-00019,ANT-00002486,2021-08-01,,,2021-08-01,MONATLICH,KREDITKARTE,53.53,63.7,,5000000.0,AKTIV,2021-08-01,,,3.0,2026-08-01,NORMAL,0,minzia,MINT,,2021-06-23,
VTR-00002487,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000836,VRM-00003,direkt,MIT-00044,ANT-00002487,2017-10-01,,,2017-10-01,VIERTELJAEHRLICH,LASTSCHRIFT,62.9,74.84,,10000000.0,AKTIV,2017-10-01,,,3.0,2026-10-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2017-09-03,
VTR-00002488,,HP-PRIV,HP,PM-2025,DE,EUR,PTR-00000138,VRM-00003,direkt,MIT-00044,ANT-00002488,2025-12-01,,,2025-12-01,VIERTELJAEHRLICH,RECHNUNG,79.18,94.22,,10000000.0,AKTIV,2025-12-01,,,3.0,2026-12-01,NORMAL,0,pfefferminz,MINT,,2025-10-23,
VTR-00002489,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000670,VRM-00017,direkt,MIT-00008,ANT-00002489,2025-09-01,,,2025-09-01,JAEHRLICH,LASTSCHRIFT,180.25,189.26,,10000000.0,AKTIV,2025-09-01,,,3.0,2026-09-01,NORMAL,0,pfefferminz,MINT,,2025-07-29,
VTR-00002490,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000715,VRM-00036,agentur,MIT-00008,ANT-00002490,2013-01-01,,,2013-01-01,JAEHRLICH,RECHNUNG,155.6,163.38,,5000000.0,GEKUENDIGT_VN,2021-05-01,2021-05-01,K06,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2012-12-23,
VTR-00002491,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000665,VRM-00039,agentur,MIT-00008,ANT-00002491,2017-06-01,,,2017-06-01,JAEHRLICH,LASTSCHRIFT,148.9,156.35,,5000000.0,GEKUENDIGT_VN,2020-02-01,2020-02-01,K04,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2017-05-06,
VTR-00002492,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000384,VRM-00012,bank,MIT-00008,ANT-00002492,2018-06-01,,,2018-06-01,JAEHRLICH,LASTSCHRIFT,109.2,114.66,,5000000.0,AKTIV,2018-06-01,,,3.0,2026-06-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2018-05-15,
VTR-00002493,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000608,VRM-00014,bank,MIT-00008,ANT-00002493,2025-07-01,,,2025-07-01,JAEHRLICH,EBILL,151.9,159.5,,5000000.0,AKTIV,2025-07-01,,,3.0,2026-07-01,NORMAL,0,pfefferminz,MINT,,2025-06-24,
VTR-00002494,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000933,VRM-00014,direkt,MIT-00008,ANT-00002494,2025-10-01,,,2025-10-01,JAEHRLICH,RECHNUNG,120.6,126.63,,5000000.0,AKTIV,2025-10-01,,,3.0,2026-10-01,NORMAL,0,pfefferminz,MINT,,2025-09-13,
VTR-00002495,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000178,VRM-00026,agentur,MIT-00008,ANT-00002495,2014-07-01,,,2014-07-01,JAEHRLICH,KREDITKARTE,97.3,102.17,,5000000.0,AKTIV,2014-07-01,,,3.0,2026-07-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2014-05-24,
VTR-00002496,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000703,VRM-00003,direkt,MIT-00044,ANT-00002496,2022-08-01,,,2022-08-01,JAEHRLICH,LASTSCHRIFT,48.79,58.06,,5000000.0,AKTIV,2022-08-01,,,3.0,2026-08-01,NORMAL,0,minzia,MINT,,2022-07-08,
VTR-00002497,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000289,VRM-00028,direkt,MIT-00019,ANT-00002497,2024-09-01,,,2024-09-01,JAEHRLICH,KREDITKARTE,159.52,189.83,,20000000.0,AKTIV,2024-09-01,,,3.0,2026-09-01,NORMAL,0,minzia,MINT,,2024-07-27,
VTR-00002498,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000212,VRM-00017,direkt,MIT-00008,ANT-00002498,2020-07-01,,,2020-07-01,JAEHRLICH,LASTSCHRIFT,162.7,170.83,,10000000.0,GEKUENDIGT_VN,2024-10-01,2024-10-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2020-05-25,
VTR-00002499,,HP-PRIV,HP,HP-KLASSIK,CH,CHF,PTR-00000571,VRM-00012,bank,MIT-00008,ANT-00002499,2011-06-01,,,2011-06-01,JAEHRLICH,RECHNUNG,181.65,190.73,,5000000.0,GEKUENDIGT_VN,2018-03-01,2018-03-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2011-04-26,
VTR-00002500,,HP-PRIV,HP,PM-2025,DE,EUR,PTR-00000834,VRM-00029,direkt,MIT-00008,ANT-00002500,2025-02-01,,,2025-02-01,VIERTELJAEHRLICH,EBILL,81.26,96.7,,10000000.0,AKTIV,2025-02-01,,,3.0,2026-02-01,NORMAL,0,pfefferminz,MINT,,2025-01-06,
VTR-00002501,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000837,VRM-00039,agentur,MIT-00008,ANT-00002501,2025-08-01,,,2025-08-01,JAEHRLICH,RECHNUNG,189.65,199.13,,5000000.0,AKTIV,2025-08-01,,,3.0,2026-08-01,NORMAL,0,pfefferminz,MINT,,2025-07-11,
VTR-00002502,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000135,VRM-00019,direkt,MIT-00019,ANT-00002502,2024-05-01,,,2024-05-01,JAEHRLICH,LASTSCHRIFT,65.19,77.58,,50000000.0,AKTIV,2024-05-01,,,3.0,2026-05-01,NORMAL,0,minzia,MINT,,2024-03-23,
VTR-00002503,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000737,VRM-00031,agentur,MIT-00008,ANT-00002503,2025-11-01,,,2025-11-01,JAEHRLICH,LASTSCHRIFT,156.75,164.59,,5000000.0,AKTIV,2025-11-01,,,3.0,2026-11-01,NORMAL,0,pfefferminz,MINT,,2025-10-28,
VTR-00002504,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000403,VRM-00028,direkt,MIT-00019,ANT-00002504,2016-06-01,,,2016-06-01,JAEHRLICH,RECHNUNG,129.12,153.65,,20000000.0,GEKUENDIGT_VN,2024-09-01,2024-09-01,K03,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2016-05-27,
VTR-00002505,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000844,VRM-00004,agentur,MIT-00008,ANT-00002505,2025-05-01,,,2025-05-01,JAEHRLICH,EBILL,106.3,111.62,,10000000.0,AKTIV,2025-05-01,,,3.0,2026-05-01,NORMAL,0,pfefferminz,MINT,,2025-04-01,
VTR-00002506,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000317,VRM-00028,direkt,MIT-00044,ANT-00002506,2024-05-01,,,2024-05-01,HALBJAEHRLICH,LASTSCHRIFT,51.35,61.11,,10000000.0,AKTIV,2024-05-01,,,3.0,2026-05-01,NORMAL,0,minzia,MINT,,2024-04-17,
VTR-00002507,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000771,VRM-00028,direkt,MIT-00044,ANT-00002507,2016-05-01,,,2016-05-01,JAEHRLICH,RECHNUNG,56.75,67.53,,10000000.0,GEKUENDIGT_VN,2019-10-01,2019-10-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2016-04-23,
VTR-00002508,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000122,VRM-00003,direkt,MIT-00019,ANT-00002508,2023-05-01,,,2023-05-01,JAEHRLICH,LASTSCHRIFT,45.0,53.55,,5000000.0,AKTIV,2023-05-01,,,3.0,2026-05-01,NORMAL,0,minzia,MINT,,2023-04-06,
VTR-00002509,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000789,VRM-00031,agentur,MIT-00008,ANT-00002509,2025-10-01,,,2025-10-01,HALBJAEHRLICH,RECHNUNG,114.15,119.86,,10000000.0,AKTIV,2025-10-01,,,3.0,2026-10-01,NORMAL,0,pfefferminz,MINT,,2025-08-27,
VTR-00002510,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000181,VRM-00006,makler,MIT-00019,ANT-00002510,2014-09-01,,,2014-09-01,JAEHRLICH,EBILL,80.14,95.37,,10000000.0,STORNIERT,2018-04-01,2018-04-01,K12,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2014-08-02,
VTR-00002511,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000717,VRM-00013,direkt,MIT-00044,ANT-00002511,2022-11-01,,,2022-11-01,HALBJAEHRLICH,EBILL,59.48,70.78,,20000000.0,AKTIV,2022-11-01,,,3.0,2026-11-01,NORMAL,0,minzia,MINT,,2022-10-09,
VTR-00002512,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000271,VRM-00013,direkt,MIT-00044,ANT-00002512,2023-05-01,,,2023-05-01,VIERTELJAEHRLICH,LASTSCHRIFT,62.58,74.47,,5000000.0,AKTIV,2023-05-01,,,3.0,2026-05-01,NORMAL,0,minzia,MINT,,2023-04-19,
VTR-00002513,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000125,VRM-00019,direkt,MIT-00008,ANT-00002513,2014-01-01,,,2014-01-01,HALBJAEHRLICH,EBILL,55.99,66.63,,5000000.0,GEKUENDIGT_VN,2022-11-01,2022-11-01,K04,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2013-11-29,
VTR-00002514,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000410,VRM-00001,direkt,MIT-00008,ANT-00002514,2018-10-01,,,2018-10-01,VIERTELJAEHRLICH,RECHNUNG,45.0,53.55,,10000000.0,AKTIV,2018-10-01,,,3.0,2026-10-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2018-09-10,
VTR-00002515,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000499,VRM-00031,agentur,MIT-00008,ANT-00002515,2025-12-01,,,2025-12-01,JAEHRLICH,RECHNUNG,109.2,114.66,,5000000.0,AKTIV,2025-12-01,,,3.0,2026-12-01,NORMAL,0,pfefferminz,MINT,,2025-11-12,
VTR-00002516,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000418,VRM-00003,direkt,MIT-00019,ANT-00002516,2024-07-01,,,2024-07-01,JAEHRLICH,LASTSCHRIFT,62.37,74.22,,20000000.0,AKTIV,2024-07-01,,,3.0,2026-07-01,NORMAL,0,minzia,MINT,,2024-05-29,
VTR-00002517,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000346,VRM-00015,direkt,MIT-00008,ANT-00002517,2025-11-01,,,2025-11-01,JAEHRLICH,KREDITKARTE,97.05,101.9,,5000000.0,AKTIV,2025-11-01,,,3.0,2026-11-01,NORMAL,0,minzia,MINT,,2025-10-20,
VTR-00002518,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000362,VRM-00014,direkt,MIT-00008,ANT-00002518,2019-11-01,,,2019-11-01,JAEHRLICH,RECHNUNG,147.85,155.24,,5000000.0,GEKUENDIGT_VN,2024-10-01,2024-10-01,K05,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2019-10-10,
VTR-00002519,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000534,VRM-00001,direkt,MIT-00008,ANT-00002519,2022-08-01,,,2022-08-01,VIERTELJAEHRLICH,LASTSCHRIFT,50.52,60.12,,10000000.0,AKTIV,2022-08-01,,,3.0,2026-08-01,NORMAL,0,minzia,MINT,,2022-07-26,
VTR-00002520,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000647,VRM-00026,bank,MIT-00008,ANT-00002520,2025-05-01,,,2025-05-01,JAEHRLICH,RECHNUNG,114.95,120.7,,5000000.0,AKTIV,2025-05-01,,,3.0,2026-05-01,NORMAL,0,pfefferminz,MINT,,2025-04-18,
VTR-00002521,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000520,VRM-00028,direkt,MIT-00044,ANT-00002521,2020-05-01,,,2020-05-01,JAEHRLICH,RECHNUNG,146.78,174.67,,10000000.0,AKTIV,2020-05-01,,,3.0,2026-05-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2020-04-09,
VTR-00002522,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000814,VRM-00003,direkt,MIT-00019,ANT-00002522,2016-04-01,,,2016-04-01,HALBJAEHRLICH,RECHNUNG,99.78,118.74,,10000000.0,GEKUENDIGT_VN,2017-04-01,2017-04-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2016-03-10,
VTR-00002523,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000647,VRM-00014,direkt,MIT-00008,ANT-00002523,2025-07-01,,,2025-07-01,JAEHRLICH,RECHNUNG,125.6,131.88,,10000000.0,AKTIV,2025-07-01,,,3.0,2026-07-01,NORMAL,0,pfefferminz,MINT,,2025-05-25,
VTR-00002524,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000343,VRM-00014,direkt,MIT-00008,ANT-00002524,2020-03-01,,,2020-03-01,JAEHRLICH,LASTSCHRIFT,162.7,170.83,,10000000.0,GEKUENDIGT_VN,2023-02-01,2023-02-01,K05,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2020-02-03,
VTR-00002525,,HP-PRIV,HP,PM-2025,DE,EUR,PTR-00000472,VRM-00030,bank,MIT-00008,ANT-00002525,2025-01-01,,,2025-01-01,JAEHRLICH,LASTSCHRIFT,138.23,164.49,,20000000.0,AKTIV,2025-01-01,,,3.0,2026-01-01,NORMAL,0,pfefferminz,MINT,,2024-11-23,
VTR-00002526,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000934,VRM-00013,direkt,MIT-00019,ANT-00002526,2024-11-01,,,2024-11-01,VIERTELJAEHRLICH,LASTSCHRIFT,64.07,76.24,,5000000.0,AKTIV,2024-11-01,,,3.0,2026-11-01,NORMAL,0,minzia,MINT,,2024-10-03,
VTR-00002527,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000984,VRM-00003,direkt,MIT-00019,ANT-00002527,2021-12-01,,,2021-12-01,JAEHRLICH,EBILL,60.34,71.8,,5000000.0,GEKUENDIGT_VN,2022-08-01,2022-08-01,K01,3.0,,NORMAL,0,minzia,MINT,,2021-11-09,
VTR-00002528,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000110,VRM-00028,direkt,MIT-00008,ANT-00002528,2021-07-01,,,2021-07-01,HALBJAEHRLICH,KREDITKARTE,71.01,84.5,,10000000.0,AKTIV,2021-07-01,,,3.0,2026-07-01,NORMAL,0,minzia,MINT,,2021-05-26,
VTR-00002529,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000761,VRM-00021,makler,MIT-00044,ANT-00002529,2014-01-01,,,2014-01-01,JAEHRLICH,RECHNUNG,75.97,90.4,,10000000.0,GEKUENDIGT_VN,2017-08-01,2017-08-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2013-12-07,
VTR-00002530,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000484,VRM-00015,makler,MIT-00008,ANT-00002530,2014-06-01,,,2014-06-01,JAEHRLICH,RECHNUNG,140.7,147.74,,5000000.0,AKTIV,2014-06-01,,,3.0,2026-06-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2014-05-26,
VTR-00002531,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000970,VRM-00031,agentur,MIT-00008,ANT-00002531,2015-07-01,,,2015-07-01,HALBJAEHRLICH,RECHNUNG,163.4,171.57,,5000000.0,AKTIV,2015-07-01,,,3.0,2026-07-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2015-06-29,
VTR-00002532,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000334,VRM-00028,direkt,MIT-00019,ANT-00002532,2024-10-01,,,2024-10-01,JAEHRLICH,EBILL,70.47,83.86,,20000000.0,AKTIV,2024-10-01,,,3.0,2026-10-01,NORMAL,0,minzia,MINT,,2024-09-17,
VTR-00002533,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000651,VRM-00019,direkt,MIT-00019,ANT-00002533,2021-02-01,,,2021-02-01,HALBJAEHRLICH,EBILL,45.0,53.55,,10000000.0,GEKUENDIGT_VN,2023-05-01,2023-05-01,K01,3.0,,NORMAL,0,minzia,MINT,,2021-01-19,
VTR-00002534,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000457,VRM-00034,makler,MIT-00044,ANT-00002534,2014-01-01,,,2014-01-01,JAEHRLICH,EBILL,88.32,105.1,,5000000.0,GEKUENDIGT_VN,2016-02-01,2016-02-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2013-12-25,
VTR-00002535,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000563,VRM-00008,bank,MIT-00044,ANT-00002535,2016-01-01,,,2016-01-01,VIERTELJAEHRLICH,RECHNUNG,71.78,85.42,,20000000.0,AKTIV,2016-01-01,,,3.0,2026-01-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2015-12-16,
VTR-00002536,,HP-PRIV,HP,HP-KLASSIK,CH,CHF,PTR-00000339,VRM-00026,agentur,MIT-00008,ANT-00002536,2008-03-01,,,2008-03-01,JAEHRLICH,RECHNUNG,96.55,101.38,,5000000.0,GEKUENDIGT_VN,2018-02-01,2018-02-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2008-02-05,
VTR-00002537,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000066,VRM-00020,direkt,MIT-00044,ANT-00002537,2024-11-01,,,2024-11-01,JAEHRLICH,LASTSCHRIFT,53.67,63.87,,5000000.0,AKTIV,2024-11-01,,,3.0,2026-11-01,NORMAL,0,minzia,MINT,,2024-10-20,
VTR-00002538,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000237,VRM-00028,direkt,MIT-00044,ANT-00002538,2024-02-01,,,2024-02-01,JAEHRLICH,EBILL,67.74,80.61,,50000000.0,AKTIV,2024-02-01,,,3.0,2026-02-01,NORMAL,0,minzia,MINT,,2023-12-25,
VTR-00002539,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000580,VRM-00019,direkt,MIT-00019,ANT-00002539,2023-09-01,,,2023-09-01,JAEHRLICH,KREDITKARTE,48.84,58.12,,10000000.0,AKTIV,2023-09-01,,,3.0,2026-09-01,NORMAL,0,minzia,MINT,,2023-08-18,
VTR-00002540,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000688,VRM-00031,bank,MIT-00008,ANT-00002540,2018-05-01,,,2018-05-01,JAEHRLICH,RECHNUNG,157.85,165.74,,10000000.0,GEKUENDIGT_VN,2020-09-01,2020-09-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2018-04-10,
VTR-00002541,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000172,VRM-00020,direkt,MIT-00008,ANT-00002541,2024-08-01,,,2024-08-01,JAEHRLICH,LASTSCHRIFT,49.28,58.64,,5000000.0,AKTIV,2024-08-01,,,3.0,2026-08-01,NORMAL,0,minzia,MINT,,2024-07-29,
VTR-00002542,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000556,VRM-00017,direkt,MIT-00008,ANT-00002542,2016-09-01,,,2016-09-01,JAEHRLICH,EBILL,194.45,204.17,,5000000.0,AKTIV,2016-09-01,,,3.0,2026-09-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2016-08-16,
VTR-00002543,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000727,VRM-00021,makler,MIT-00008,ANT-00002543,2020-01-01,,,2020-01-01,JAEHRLICH,LASTSCHRIFT,47.25,56.23,,5000000.0,AKTIV,2020-01-01,,,3.0,2026-01-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2019-12-28,
VTR-00002544,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000627,VRM-00013,direkt,MIT-00044,ANT-00002544,2023-10-01,,,2023-10-01,HALBJAEHRLICH,LASTSCHRIFT,124.22,147.82,,10000000.0,AKTIV,2023-10-01,,,3.0,2026-10-01,NORMAL,0,minzia,MINT,,2023-09-25,
VTR-00002545,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000171,VRM-00031,agentur,MIT-00008,ANT-00002545,2020-05-01,,,2020-05-01,VIERTELJAEHRLICH,RECHNUNG,157.78,165.68,,5000000.0,AKTIV,2020-05-01,,,3.0,2026-05-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2020-04-14,
VTR-00002546,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000354,VRM-00014,makler,MIT-00008,ANT-00002546,2015-04-01,,,2015-04-01,HALBJAEHRLICH,RECHNUNG,133.7,140.38,,5000000.0,GEKUENDIGT_VN,2020-02-01,2020-02-01,K01,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2015-03-13,
VTR-00002547,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000919,VRM-00020,direkt,MIT-00008,ANT-00002547,2021-05-01,,,2021-05-01,JAEHRLICH,LASTSCHRIFT,53.21,63.32,,10000000.0,GEKUENDIGT_VN,2024-04-01,2024-04-01,K06,3.0,,NORMAL,0,minzia,MINT,,2021-04-21,
VTR-00002548,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000630,VRM-00018,makler,MIT-00044,ANT-00002548,2014-06-01,,,2014-06-01,JAEHRLICH,RECHNUNG,70.66,84.09,,5000000.0,AKTIV,2014-06-01,,,3.0,2026-06-01,NORMAL,0,pfefferminz,HAPO,2025-05-15,2014-05-16,
VTR-00002549,,HP-PRIV,HP,HP-MODERN,DE,EUR,PTR-00000034,VRM-00020,direkt,MIT-00044,ANT-00002549,2015-01-01,,,2015-01-01,JAEHRLICH,LASTSCHRIFT,106.53,126.77,,10000000.0,GEKUENDIGT_VN,2016-01-01,2016-01-01,K02,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2014-12-25,
VTR-00002550,,HP-PRIV,HP,MZ-DIRECT,DE,EUR,PTR-00000768,VRM-00013,direkt,MIT-00008,ANT-00002550,2023-10-01,,,2023-10-01,JAEHRLICH,KREDITKARTE,46.54,55.38,,5000000.0,GEKUENDIGT_VN,2024-09-01,2024-09-01,K02,3.0,,NORMAL,0,minzia,MINT,,2023-09-16,
VTR-00002551,,HP-PRIV,HP,HP-MODERN,CH,CHF,PTR-00000573,VRM-00025,agentur,MIT-00008,ANT-00002551,2018-06-01,,,2018-06-01,JAEHRLICH,LASTSCHRIFT,108.45,113.87,,10000000.0,GEKUENDIGT_VN,2023-07-01,2023-07-01,K02,3.0,,NORMAL,0,pfefferminz,HAPO,2025-05-15,2018-05-22,
VTR-00002552,,HP-PRIV,HP,PM-2025,CH,CHF,PTR-00000286,VRM-00031,agentur,MIT-00008,ANT-00002552,2025-04-01,,,2025-04-01,HALBJAEHRLICH,LASTSCHRIFT,126.2,132.51,,10000000.0,AKTIV,2025-04-01,,,3.0,2026-04-01,NORMAL,0,pfefferminz,MINT,,2025-03-06,
