vertrag_id,partner_id,rolle,anteil_pct
VTR-00003105,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003106,PTR-00000847,VERSICHERUNGSNEHMER,
VTR-00003106,PTR-00000847,VERSICHERTE_PERSON,
VTR-00003106,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003107,PTR-00000724,VERSICHERUNGSNEHMER,
VTR-00003107,PTR-00000724,VERSICHERTE_PERSON,
VTR-00003107,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003108,PTR-00000555,VERSICHERUNGSNEHMER,
VTR-00003108,PTR-00000555,VERSICHERTE_PERSON,
VTR-00003108,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003109,PTR-00000264,VERSICHERUNGSNEHMER,
VTR-00003109,PTR-00000264,VERSICHERTE_PERSON,
VTR-00003109,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003110,PTR-00000299,VERSICHERUNGSNEHMER,
VTR-00003110,PTR-00000299,VERSICHERTE_PERSON,
VTR-00003110,PTR-00000300,BEGUENSTIGT,100.0
VTR-00003111,PTR-00000420,VERSICHERUNGSNEHMER,
VTR-00003111,PTR-00000420,VERSICHERTE_PERSON,
VTR-00003111,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003112,PTR-00000327,VERSICHERUNGSNEHMER,
VTR-00003112,PTR-00000327,VERSICHERTE_PERSON,
VTR-00003112,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003113,PTR-00000797,VERSICHERUNGSNEHMER,
VTR-00003113,PTR-00000797,VERSICHERTE_PERSON,
VTR-00003113,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003114,PTR-00000101,VERSICHERUNGSNEHMER,
VTR-00003114,PTR-00000101,VERSICHERTE_PERSON,
VTR-00003114,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003115,PTR-00000268,VERSICHERUNGSNEHMER,
VTR-00003115,PTR-00000268,VERSICHERTE_PERSON,
VTR-00003115,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003116,PTR-00000722,VERSICHERUNGSNEHMER,
VTR-00003116,PTR-00000722,VERSICHERTE_PERSON,
VTR-00003116,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003117,PTR-00000612,VERSICHERUNGSNEHMER,
VTR-00003117,PTR-00000612,VERSICHERTE_PERSON,
VTR-00003117,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003119,PTR-00000446,VERSICHERUNGSNEHMER,
VTR-00003119,PTR-00000446,VERSICHERTE_PERSON,
VTR-00003119,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003120,PTR-00000912,VERSICHERUNGSNEHMER,
VTR-00003120,PTR-00000912,VERSICHERTE_PERSON,
VTR-00003120,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003121,PTR-00000928,VERSICHERUNGSNEHMER,
VTR-00003121,PTR-00000928,VERSICHERTE_PERSON,
VTR-00003121,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003122,PTR-00000131,VERSICHERUNGSNEHMER,
VTR-00003122,PTR-00000131,VERSICHERTE_PERSON,
VTR-00003122,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003123,PTR-00000409,VERSICHERUNGSNEHMER,
VTR-00003123,PTR-00000409,VERSICHERTE_PERSON,
VTR-00003123,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003124,PTR-00000339,VERSICHERUNGSNEHMER,
VTR-00003124,PTR-00000339,VERSICHERTE_PERSON,
VTR-00003124,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003125,PTR-00000774,VERSICHERUNGSNEHMER,
VTR-00003125,PTR-00000774,VERSICHERTE_PERSON,
VTR-00003125,PTR-00000775,BEGUENSTIGT,50.0
VTR-00003125,PTR-00000776,BEGUENSTIGT,50.0
VTR-00003126,PTR-00000197,VERSICHERUNGSNEHMER,
VTR-00003126,PTR-00000197,VERSICHERTE_PERSON,
VTR-00003126,PTR-00000198,BEGUENSTIGT,50.0
VTR-00003126,PTR-00000199,BEGUENSTIGT,50.0
VTR-00003127,PTR-00000071,VERSICHERUNGSNEHMER,
VTR-00003127,PTR-00000071,VERSICHERTE_PERSON,
VTR-00003127,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003128,PTR-00000689,VERSICHERUNGSNEHMER,
VTR-00003128,PTR-00000689,VERSICHERTE_PERSON,
VTR-00003128,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003129,PTR-00000492,VERSICHERUNGSNEHMER,
VTR-00003129,PTR-00000492,VERSICHERTE_PERSON,
VTR-00003129,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003130,PTR-00000364,VERSICHERUNGSNEHMER,
VTR-00003130,PTR-00000364,VERSICHERTE_PERSON,
VTR-00003130,PTR-00000365,BEGUENSTIGT,100.0
VTR-00003131,PTR-00000435,VERSICHERUNGSNEHMER,
VTR-00003131,PTR-00000435,VERSICHERTE_PERSON,
VTR-00003131,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003132,PTR-00000753,VERSICHERUNGSNEHMER,
VTR-00003132,PTR-00000753,VERSICHERTE_PERSON,
VTR-00003132,PTR-00000754,BEGUENSTIGT,100.0
VTR-00003133,PTR-00000633,VERSICHERUNGSNEHMER,
VTR-00003133,PTR-00000633,VERSICHERTE_PERSON,
VTR-00003133,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003134,PTR-00000808,VERSICHERUNGSNEHMER,
VTR-00003134,PTR-00000808,VERSICHERTE_PERSON,
VTR-00003134,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003135,PTR-00000420,VERSICHERUNGSNEHMER,
VTR-00003135,PTR-00000420,VERSICHERTE_PERSON,
VTR-00003135,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003136,PTR-00000804,VERSICHERUNGSNEHMER,
VTR-00003136,PTR-00000804,VERSICHERTE_PERSON,
VTR-00003136,PTR-00000805,BEGUENSTIGT,50.0
VTR-00003136,PTR-00000806,BEGUENSTIGT,16.67
VTR-00003136,PTR-00000807,BEGUENSTIGT,16.67
VTR-00003136,PTR-00000808,BEGUENSTIGT,16.67
VTR-00003137,PTR-00000194,VERSICHERUNGSNEHMER,
VTR-00003137,PTR-00000194,VERSICHERTE_PERSON,
VTR-00003137,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003138,PTR-00000211,VERSICHERUNGSNEHMER,
VTR-00003138,PTR-00000211,VERSICHERTE_PERSON,
VTR-00003138,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003139,PTR-00000515,VERSICHERUNGSNEHMER,
VTR-00003139,PTR-00000515,VERSICHERTE_PERSON,
VTR-00003139,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003140,PTR-00000281,VERSICHERUNGSNEHMER,
VTR-00003140,PTR-00000281,VERSICHERTE_PERSON,
VTR-00003140,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003142,PTR-00000786,VERSICHERUNGSNEHMER,
VTR-00003142,PTR-00000786,VERSICHERTE_PERSON,
VTR-00003142,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003143,PTR-00000733,VERSICHERUNGSNEHMER,
VTR-00003143,PTR-00000733,VERSICHERTE_PERSON,
VTR-00003143,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003144,PTR-00000669,VERSICHERUNGSNEHMER,
VTR-00003144,PTR-00000669,VERSICHERTE_PERSON,
VTR-00003144,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003145,PTR-00000327,VERSICHERUNGSNEHMER,
VTR-00003145,PTR-00000327,VERSICHERTE_PERSON,
VTR-00003145,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003146,PTR-00000598,VERSICHERUNGSNEHMER,
VTR-00003146,PTR-00000598,VERSICHERTE_PERSON,
VTR-00003146,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003147,PTR-00000145,VERSICHERUNGSNEHMER,
VTR-00003147,PTR-00000145,VERSICHERTE_PERSON,
VTR-00003147,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003148,PTR-00000662,VERSICHERUNGSNEHMER,
VTR-00003148,PTR-00000662,VERSICHERTE_PERSON,
VTR-00003148,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003150,PTR-00000133,VERSICHERUNGSNEHMER,
VTR-00003150,PTR-00000133,VERSICHERTE_PERSON,
VTR-00003150,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003151,PTR-00000471,VERSICHERUNGSNEHMER,
VTR-00003151,PTR-00000471,VERSICHERTE_PERSON,
VTR-00003151,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003152,PTR-00000504,VERSICHERUNGSNEHMER,
VTR-00003152,PTR-00000504,VERSICHERTE_PERSON,
VTR-00003152,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003153,PTR-00000631,VERSICHERUNGSNEHMER,
VTR-00003153,PTR-00000631,VERSICHERTE_PERSON,
VTR-00003153,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003154,PTR-00000662,VERSICHERUNGSNEHMER,
VTR-00003154,PTR-00000662,VERSICHERTE_PERSON,
VTR-00003154,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003155,PTR-00000088,VERSICHERUNGSNEHMER,
VTR-00003155,PTR-00000088,VERSICHERTE_PERSON,
VTR-00003155,PTR-00000089,BEGUENSTIGT,50.0
VTR-00003155,PTR-00000090,BEGUENSTIGT,50.0
VTR-00003156,PTR-00000340,VERSICHERUNGSNEHMER,
VTR-00003156,PTR-00000340,VERSICHERTE_PERSON,
VTR-00003156,PTR-00000341,BEGUENSTIGT,100.0
VTR-00003157,PTR-00000054,VERSICHERUNGSNEHMER,
VTR-00003157,PTR-00000054,VERSICHERTE_PERSON,
VTR-00003157,PTR-00000055,BEGUENSTIGT,50.0
VTR-00003157,PTR-00000056,BEGUENSTIGT,25.0
VTR-00003157,PTR-00000057,BEGUENSTIGT,25.0
VTR-00003158,PTR-00000595,VERSICHERUNGSNEHMER,
VTR-00003158,PTR-00000595,VERSICHERTE_PERSON,
VTR-00003158,PTR-00000596,BEGUENSTIGT,50.0
VTR-00003158,PTR-00000597,BEGUENSTIGT,25.0
VTR-00003158,PTR-00000598,BEGUENSTIGT,25.0
VTR-00003159,PTR-00000954,VERSICHERUNGSNEHMER,
VTR-00003159,PTR-00000954,VERSICHERTE_PERSON,
VTR-00003159,PTR-00000955,BEGUENSTIGT,50.0
VTR-00003159,PTR-00000956,BEGUENSTIGT,16.67
VTR-00003159,PTR-00000957,BEGUENSTIGT,16.67
VTR-00003159,PTR-00000958,BEGUENSTIGT,16.67
VTR-00003160,PTR-00000630,VERSICHERUNGSNEHMER,
VTR-00003160,PTR-00000630,VERSICHERTE_PERSON,
VTR-00003160,PTR-00000631,BEGUENSTIGT,100.0
VTR-00003161,PTR-00000449,VERSICHERUNGSNEHMER,
VTR-00003161,PTR-00000449,VERSICHERTE_PERSON,
VTR-00003161,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003162,PTR-00000800,VERSICHERUNGSNEHMER,
VTR-00003162,PTR-00000800,VERSICHERTE_PERSON,
VTR-00003162,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003163,PTR-00000842,VERSICHERUNGSNEHMER,
VTR-00003163,PTR-00000842,VERSICHERTE_PERSON,
VTR-00003163,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003164,PTR-00000054,VERSICHERUNGSNEHMER,
VTR-00003164,PTR-00000054,VERSICHERTE_PERSON,
VTR-00003164,PTR-00000055,BEGUENSTIGT,50.0
VTR-00003164,PTR-00000056,BEGUENSTIGT,25.0
VTR-00003164,PTR-00000057,BEGUENSTIGT,25.0
VTR-00003166,PTR-00000870,VERSICHERUNGSNEHMER,
VTR-00003166,PTR-00000870,VERSICHERTE_PERSON,
VTR-00003166,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003168,PTR-00000567,VERSICHERUNGSNEHMER,
VTR-00003168,PTR-00000567,VERSICHERTE_PERSON,
VTR-00003168,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003169,PTR-00000301,VERSICHERUNGSNEHMER,
VTR-00003169,PTR-00000301,VERSICHERTE_PERSON,
VTR-00003169,PTR-00000302,BEGUENSTIGT,100.0
VTR-00003170,PTR-00000724,VERSICHERUNGSNEHMER,
VTR-00003170,PTR-00000724,VERSICHERTE_PERSON,
VTR-00003170,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003171,PTR-00000757,VERSICHERUNGSNEHMER,
VTR-00003171,PTR-00000757,VERSICHERTE_PERSON,
VTR-00003171,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003172,PTR-00000609,VERSICHERUNGSNEHMER,
VTR-00003172,PTR-00000609,VERSICHERTE_PERSON,
VTR-00003172,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003173,PTR-00000850,VERSICHERUNGSNEHMER,
VTR-00003173,PTR-00000850,VERSICHERTE_PERSON,
VTR-00003173,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003174,PTR-00000549,VERSICHERUNGSNEHMER,
VTR-00003174,PTR-00000549,VERSICHERTE_PERSON,
VTR-00003174,PTR-00000550,BEGUENSTIGT,50.0
VTR-00003174,PTR-00000551,BEGUENSTIGT,25.0
VTR-00003174,PTR-00000552,BEGUENSTIGT,25.0
VTR-00003175,PTR-00000079,VERSICHERUNGSNEHMER,
VTR-00003175,PTR-00000079,VERSICHERTE_PERSON,
VTR-00003175,PTR-00000080,BEGUENSTIGT,50.0
VTR-00003175,PTR-00000081,BEGUENSTIGT,50.0
VTR-00003176,PTR-00000365,VERSICHERUNGSNEHMER,
VTR-00003176,PTR-00000365,VERSICHERTE_PERSON,
VTR-00003176,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003177,PTR-00000908,VERSICHERUNGSNEHMER,
VTR-00003177,PTR-00000908,VERSICHERTE_PERSON,
VTR-00003177,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003178,PTR-00000280,VERSICHERUNGSNEHMER,
VTR-00003178,PTR-00000280,VERSICHERTE_PERSON,
VTR-00003178,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003179,PTR-00000134,VERSICHERUNGSNEHMER,
VTR-00003179,PTR-00000134,VERSICHERTE_PERSON,
VTR-00003179,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003180,PTR-00000528,VERSICHERUNGSNEHMER,
VTR-00003180,PTR-00000528,VERSICHERTE_PERSON,
VTR-00003180,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003181,PTR-00000201,VERSICHERUNGSNEHMER,
VTR-00003181,PTR-00000201,VERSICHERTE_PERSON,
VTR-00003181,PTR-00000202,BEGUENSTIGT,50.0
VTR-00003181,PTR-00000203,BEGUENSTIGT,50.0
VTR-00003182,PTR-00000088,VERSICHERUNGSNEHMER,
VTR-00003182,PTR-00000088,VERSICHERTE_PERSON,
VTR-00003182,PTR-00000089,BEGUENSTIGT,50.0
VTR-00003182,PTR-00000090,BEGUENSTIGT,50.0
VTR-00003183,PTR-00000291,VERSICHERUNGSNEHMER,
VTR-00003183,PTR-00000291,VERSICHERTE_PERSON,
VTR-00003183,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003184,PTR-00000105,VERSICHERUNGSNEHMER,
VTR-00003184,PTR-00000105,VERSICHERTE_PERSON,
VTR-00003184,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003185,PTR-00000973,VERSICHERUNGSNEHMER,
VTR-00003185,PTR-00000973,VERSICHERTE_PERSON,
VTR-00003185,PTR-00000974,BEGUENSTIGT,100.0
VTR-00003186,PTR-00000481,VERSICHERUNGSNEHMER,
VTR-00003186,PTR-00000481,VERSICHERTE_PERSON,
VTR-00003186,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003187,PTR-00000171,VERSICHERUNGSNEHMER,
VTR-00003187,PTR-00000171,VERSICHERTE_PERSON,
VTR-00003187,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003188,PTR-00000667,VERSICHERUNGSNEHMER,
VTR-00003188,PTR-00000667,VERSICHERTE_PERSON,
VTR-00003188,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003189,PTR-00000666,VERSICHERUNGSNEHMER,
VTR-00003189,PTR-00000666,VERSICHERTE_PERSON,
VTR-00003189,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003190,PTR-00000797,VERSICHERUNGSNEHMER,
VTR-00003190,PTR-00000797,VERSICHERTE_PERSON,
VTR-00003190,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003191,PTR-00000883,VERSICHERUNGSNEHMER,
VTR-00003191,PTR-00000883,VERSICHERTE_PERSON,
VTR-00003191,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003192,PTR-00000823,VERSICHERUNGSNEHMER,
VTR-00003192,PTR-00000823,VERSICHERTE_PERSON,
VTR-00003192,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003193,PTR-00000450,VERSICHERUNGSNEHMER,
VTR-00003193,PTR-00000450,VERSICHERTE_PERSON,
VTR-00003193,PTR-00000451,BEGUENSTIGT,50.0
VTR-00003193,PTR-00000452,BEGUENSTIGT,50.0
VTR-00003194,PTR-00000224,VERSICHERUNGSNEHMER,
VTR-00003194,PTR-00000224,VERSICHERTE_PERSON,
VTR-00003194,PTR-00000225,BEGUENSTIGT,100.0
VTR-00003195,PTR-00000036,VERSICHERUNGSNEHMER,
VTR-00003195,PTR-00000036,VERSICHERTE_PERSON,
VTR-00003195,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003196,PTR-00000620,VERSICHERUNGSNEHMER,
VTR-00003196,PTR-00000620,VERSICHERTE_PERSON,
VTR-00003196,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003197,PTR-00000603,VERSICHERUNGSNEHMER,
VTR-00003197,PTR-00000603,VERSICHERTE_PERSON,
VTR-00003197,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003199,PTR-00000781,VERSICHERUNGSNEHMER,
VTR-00003199,PTR-00000781,VERSICHERTE_PERSON,
VTR-00003199,PTR-00000782,BEGUENSTIGT,50.0
VTR-00003199,PTR-00000783,BEGUENSTIGT,50.0
VTR-00003200,PTR-00000782,VERSICHERUNGSNEHMER,
VTR-00003200,PTR-00000782,VERSICHERTE_PERSON,
VTR-00003200,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003201,PTR-00000810,VERSICHERUNGSNEHMER,
VTR-00003201,PTR-00000810,VERSICHERTE_PERSON,
VTR-00003201,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003202,PTR-00000214,VERSICHERUNGSNEHMER,
VTR-00003202,PTR-00000214,VERSICHERTE_PERSON,
VTR-00003202,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003204,PTR-00000158,VERSICHERUNGSNEHMER,
VTR-00003204,PTR-00000158,VERSICHERTE_PERSON,
VTR-00003204,PTR-00000159,BEGUENSTIGT,50.0
VTR-00003204,PTR-00000160,BEGUENSTIGT,16.67
VTR-00003204,PTR-00000161,BEGUENSTIGT,16.67
VTR-00003204,PTR-00000162,BEGUENSTIGT,16.67
VTR-00003205,PTR-00000852,VERSICHERUNGSNEHMER,
VTR-00003205,PTR-00000852,VERSICHERTE_PERSON,
VTR-00003205,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003206,PTR-00000175,VERSICHERUNGSNEHMER,
VTR-00003206,PTR-00000175,VERSICHERTE_PERSON,
VTR-00003206,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003207,PTR-00000489,VERSICHERUNGSNEHMER,
VTR-00003207,PTR-00000489,VERSICHERTE_PERSON,
VTR-00003207,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003208,PTR-00000689,VERSICHERUNGSNEHMER,
VTR-00003208,PTR-00000689,VERSICHERTE_PERSON,
VTR-00003208,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003209,PTR-00000382,VERSICHERUNGSNEHMER,
VTR-00003209,PTR-00000382,VERSICHERTE_PERSON,
VTR-00003209,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003210,PTR-00000340,VERSICHERUNGSNEHMER,
VTR-00003210,PTR-00000340,VERSICHERTE_PERSON,
VTR-00003210,PTR-00000341,BEGUENSTIGT,100.0
VTR-00003211,PTR-00000381,VERSICHERUNGSNEHMER,
VTR-00003211,PTR-00000381,VERSICHERTE_PERSON,
VTR-00003211,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003212,PTR-00000381,VERSICHERUNGSNEHMER,
VTR-00003212,PTR-00000381,VERSICHERTE_PERSON,
VTR-00003212,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003213,PTR-00000399,VERSICHERUNGSNEHMER,
VTR-00003213,PTR-00000399,VERSICHERTE_PERSON,
VTR-00003213,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003214,PTR-00000060,VERSICHERUNGSNEHMER,
VTR-00003214,PTR-00000060,VERSICHERTE_PERSON,
VTR-00003214,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003215,PTR-00000341,VERSICHERUNGSNEHMER,
VTR-00003215,PTR-00000341,VERSICHERTE_PERSON,
VTR-00003215,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003216,PTR-00000358,VERSICHERUNGSNEHMER,
VTR-00003216,PTR-00000358,VERSICHERTE_PERSON,
VTR-00003216,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003217,PTR-00000584,VERSICHERUNGSNEHMER,
VTR-00003217,PTR-00000584,VERSICHERTE_PERSON,
VTR-00003217,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003218,PTR-00000218,VERSICHERUNGSNEHMER,
VTR-00003218,PTR-00000218,VERSICHERTE_PERSON,
VTR-00003218,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003219,PTR-00000912,VERSICHERUNGSNEHMER,
VTR-00003219,PTR-00000912,VERSICHERTE_PERSON,
VTR-00003219,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003220,PTR-00000535,VERSICHERUNGSNEHMER,
VTR-00003220,PTR-00000535,VERSICHERTE_PERSON,
VTR-00003220,PTR-00000536,BEGUENSTIGT,100.0
VTR-00003221,PTR-00000500,VERSICHERUNGSNEHMER,
VTR-00003221,PTR-00000500,VERSICHERTE_PERSON,
VTR-00003221,PTR-00000501,BEGUENSTIGT,100.0
VTR-00003222,PTR-00000092,VERSICHERUNGSNEHMER,
VTR-00003222,PTR-00000092,VERSICHERTE_PERSON,
VTR-00003222,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003223,PTR-00000806,VERSICHERUNGSNEHMER,
VTR-00003223,PTR-00000806,VERSICHERTE_PERSON,
VTR-00003223,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003224,PTR-00000550,VERSICHERUNGSNEHMER,
VTR-00003224,PTR-00000550,VERSICHERTE_PERSON,
VTR-00003224,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003225,PTR-00000596,VERSICHERUNGSNEHMER,
VTR-00003225,PTR-00000596,VERSICHERTE_PERSON,
VTR-00003225,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003226,PTR-00000127,VERSICHERUNGSNEHMER,
VTR-00003226,PTR-00000127,VERSICHERTE_PERSON,
VTR-00003226,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003227,PTR-00000746,VERSICHERUNGSNEHMER,
VTR-00003227,PTR-00000746,VERSICHERTE_PERSON,
VTR-00003227,PTR-00000747,BEGUENSTIGT,100.0
VTR-00003228,PTR-00000383,VERSICHERUNGSNEHMER,
VTR-00003228,PTR-00000383,VERSICHERTE_PERSON,
VTR-00003228,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003230,PTR-00000609,VERSICHERUNGSNEHMER,
VTR-00003230,PTR-00000609,VERSICHERTE_PERSON,
VTR-00003230,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003231,PTR-00000182,VERSICHERUNGSNEHMER,
VTR-00003231,PTR-00000182,VERSICHERTE_PERSON,
VTR-00003231,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003232,PTR-00000619,VERSICHERUNGSNEHMER,
VTR-00003232,PTR-00000619,VERSICHERTE_PERSON,
VTR-00003232,PTR-00000620,BEGUENSTIGT,50.0
VTR-00003232,PTR-00000621,BEGUENSTIGT,16.67
VTR-00003232,PTR-00000622,BEGUENSTIGT,16.67
VTR-00003232,PTR-00000623,BEGUENSTIGT,16.67
VTR-00003233,PTR-00000162,VERSICHERUNGSNEHMER,
VTR-00003233,PTR-00000162,VERSICHERTE_PERSON,
VTR-00003233,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003234,PTR-00000716,VERSICHERUNGSNEHMER,
VTR-00003234,PTR-00000716,VERSICHERTE_PERSON,
VTR-00003234,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003235,PTR-00000569,VERSICHERUNGSNEHMER,
VTR-00003235,PTR-00000569,VERSICHERTE_PERSON,
VTR-00003235,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003236,PTR-00000960,VERSICHERUNGSNEHMER,
VTR-00003236,PTR-00000960,VERSICHERTE_PERSON,
VTR-00003236,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003237,PTR-00000993,VERSICHERUNGSNEHMER,
VTR-00003237,PTR-00000993,VERSICHERTE_PERSON,
VTR-00003237,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003238,PTR-00000483,VERSICHERUNGSNEHMER,
VTR-00003238,PTR-00000483,VERSICHERTE_PERSON,
VTR-00003238,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003239,PTR-00000051,VERSICHERUNGSNEHMER,
VTR-00003239,PTR-00000051,VERSICHERTE_PERSON,
VTR-00003239,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003240,PTR-00000665,VERSICHERUNGSNEHMER,
VTR-00003240,PTR-00000665,VERSICHERTE_PERSON,
VTR-00003240,PTR-00000666,BEGUENSTIGT,50.0
VTR-00003240,PTR-00000667,BEGUENSTIGT,16.67
VTR-00003240,PTR-00000668,BEGUENSTIGT,16.67
VTR-00003240,PTR-00000669,BEGUENSTIGT,16.67
VTR-00003241,PTR-00000442,VERSICHERUNGSNEHMER,
VTR-00003241,PTR-00000442,VERSICHERTE_PERSON,
VTR-00003241,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
