deckung_id,vertrag_id,deckungsart,baustein,summe,selbstbehalt,selbstbehalt_typ,gueltig_von,gueltig_bis
DEK-00002777-01,VTR-00002777,HAUPTDECKUNG,,5000000.0,500.0,fix,2015-02-01,2024-08-01
DEK-00002777-02,VTR-00002777,BAUSTEIN,BS-PRODUKT,,,,2015-02-01,2024-08-01
DEK-00002777-03,VTR-00002777,BAUSTEIN,BS-UMWELT,,,,2015-02-01,2024-08-01
DEK-00002778-01,VTR-00002778,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-10-01,
DEK-00002779-01,VTR-00002779,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-08-01,
DEK-00002779-02,VTR-00002779,BAUSTEIN,BS-PRODUKT,,,,2025-08-01,
DEK-00002780-01,VTR-00002780,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-10-01,
DEK-00002781-01,VTR-00002781,HAUPTDECKUNG,,10000000.0,500.0,fix,2019-11-01,2020-08-01
DEK-00002782-01,VTR-00002782,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2017-03-01,2020-11-01
DEK-00002782-02,VTR-00002782,BAUSTEIN,BS-PRODUKT,,,,2017-03-01,2020-11-01
DEK-00002782-03,VTR-00002782,BAUSTEIN,BS-UMWELT,,,,2017-03-01,2020-11-01
DEK-00002783-01,VTR-00002783,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-10-01,
DEK-00002783-02,VTR-00002783,BAUSTEIN,BS-PRODUKT,,,,2025-10-01,
DEK-00002783-03,VTR-00002783,BAUSTEIN,BS-RUECKRUF,,,,2025-10-01,
DEK-00002784-01,VTR-00002784,HAUPTDECKUNG,,3000000.0,500.0,fix,2012-12-01,2023-10-01
DEK-00002785-01,VTR-00002785,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-04-01,
DEK-00002786-01,VTR-00002786,HAUPTDECKUNG,,5000000.0,250.0,fix,2025-04-01,
DEK-00002786-02,VTR-00002786,BAUSTEIN,BS-PRODUKT,,,,2025-04-01,
DEK-00002787-01,VTR-00002787,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2019-05-01,
DEK-00002787-02,VTR-00002787,BAUSTEIN,BS-PRODUKT,,,,2019-05-01,
DEK-00002788-01,VTR-00002788,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-12-01,
DEK-00002789-01,VTR-00002789,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-01-01,
DEK-00002790-01,VTR-00002790,HAUPTDECKUNG,,5000000.0,1000.0,fix,2009-02-01,2013-08-01
DEK-00002791-01,VTR-00002791,HAUPTDECKUNG,,3000000.0,500.0,fix,2025-03-01,
DEK-00002791-02,VTR-00002791,BAUSTEIN,BS-UMWELT,,,,2025-03-01,
DEK-00002792-01,VTR-00002792,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-10-01,
DEK-00002793-01,VTR-00002793,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2013-09-01,
DEK-00002793-02,VTR-00002793,BAUSTEIN,BS-RUECKRUF,,,,2013-09-01,
DEK-00002794-01,VTR-00002794,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2025-05-01,
DEK-00002795-01,VTR-00002795,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2017-09-01,2020-05-01
DEK-00002795-02,VTR-00002795,BAUSTEIN,BS-UMWELT,,,,2017-09-01,2020-05-01
DEK-00002796-01,VTR-00002796,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-08-01,
DEK-00002796-02,VTR-00002796,BAUSTEIN,BS-PRODUKT,,,,2025-08-01,
DEK-00002796-03,VTR-00002796,BAUSTEIN,BS-IT-DATEN,,,,2025-08-01,
DEK-00002797-01,VTR-00002797,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-09-01,
DEK-00002797-02,VTR-00002797,BAUSTEIN,BS-UMWELT,,,,2025-09-01,
DEK-00002798-01,VTR-00002798,HAUPTDECKUNG,,10000000.0,500.0,fix,2014-02-01,2017-08-01
DEK-00002798-02,VTR-00002798,BAUSTEIN,BS-PRODUKT,,,,2014-02-01,2017-08-01
DEK-00002799-01,VTR-00002799,HAUPTDECKUNG,,10000000.0,2000.0,fix,2017-10-01,
DEK-00002799-02,VTR-00002799,BAUSTEIN,BS-UMWELT,,,,2017-10-01,
DEK-00002800-01,VTR-00002800,HAUPTDECKUNG,,5000000.0,1000.0,fix,2014-03-01,2019-09-01
DEK-00002800-02,VTR-00002800,BAUSTEIN,BS-PRODUKT,,,,2014-03-01,2019-09-01
DEK-00002801-01,VTR-00002801,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2020-09-01,
DEK-00002802-01,VTR-00002802,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-02-01,
DEK-00002802-02,VTR-00002802,BAUSTEIN,BS-UMWELT,,,,2025-02-01,
DEK-00002803-01,VTR-00002803,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-04-01,
DEK-00002803-02,VTR-00002803,BAUSTEIN,BS-PRODUKT,,,,2025-04-01,
DEK-00002804-01,VTR-00002804,HAUPTDECKUNG,,3000000.0,1000.0,fix,2025-05-01,
DEK-00002804-02,VTR-00002804,BAUSTEIN,BS-PRODUKT,,,,2025-05-01,
DEK-00002805-01,VTR-00002805,HAUPTDECKUNG,,5000000.0,500.0,fix,2013-10-01,2018-03-01
DEK-00002806-01,VTR-00002806,HAUPTDECKUNG,,10000000.0,500.0,fix,2018-05-01,
DEK-00002807-01,VTR-00002807,HAUPTDECKUNG,,5000000.0,500.0,fix,2013-06-01,2019-02-01
DEK-00002807-02,VTR-00002807,BAUSTEIN,BS-PRODUKT,,,,2013-06-01,2019-02-01
DEK-00002808-01,VTR-00002808,HAUPTDECKUNG,,10000000.0,500.0,fix,2025-03-01,
DEK-00002808-02,VTR-00002808,BAUSTEIN,BS-PRODUKT,,,,2025-03-01,
DEK-00002809-01,VTR-00002809,HAUPTDECKUNG,,5000000.0,250.0,fix,2025-01-01,
DEK-00002810-01,VTR-00002810,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2017-10-01,2020-07-01
DEK-00002810-02,VTR-00002810,BAUSTEIN,BS-PRODUKT,,,,2017-10-01,2020-07-01
DEK-00002811-01,VTR-00002811,HAUPTDECKUNG,,10000000.0,250.0,fix,2019-09-01,
DEK-00002811-02,VTR-00002811,BAUSTEIN,BS-UMWELT,,,,2019-09-01,
DEK-00002812-01,VTR-00002812,HAUPTDECKUNG,,5000000.0,1000.0,fix,2013-09-01,
DEK-00002813-01,VTR-00002813,HAUPTDECKUNG,,5000000.0,1000.0,fix,2013-10-01,2021-08-01
DEK-00002813-02,VTR-00002813,BAUSTEIN,BS-PRODUKT,,,,2013-10-01,2021-08-01
DEK-00002813-03,VTR-00002813,BAUSTEIN,BS-RUECKRUF,,,,2013-10-01,2021-08-01
DEK-00002814-01,VTR-00002814,HAUPTDECKUNG,,5000000.0,500.0,fix,2003-04-01,2013-10-01
DEK-00002815-01,VTR-00002815,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-01-01,
DEK-00002815-02,VTR-00002815,BAUSTEIN,BS-UMWELT,,,,2025-01-01,
DEK-00002815-03,VTR-00002815,BAUSTEIN,BS-IT-DATEN,,,,2025-01-01,
DEK-00002816-01,VTR-00002816,HAUPTDECKUNG,,3000000.0,500.0,fix,2025-11-01,
DEK-00002817-01,VTR-00002817,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2016-02-01,2024-08-01
DEK-00002817-02,VTR-00002817,BAUSTEIN,BS-BAUHERR,,,,2016-02-01,2024-08-01
DEK-00002817-03,VTR-00002817,BAUSTEIN,BS-PRODUKT,,,,2016-02-01,2024-08-01
DEK-00002818-01,VTR-00002818,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-10-01,
DEK-00002818-02,VTR-00002818,BAUSTEIN,BS-PRODUKT,,,,2025-10-01,
DEK-00002819-01,VTR-00002819,HAUPTDECKUNG,,5000000.0,250.0,fix,2002-03-01,2011-05-01
DEK-00002820-01,VTR-00002820,HAUPTDECKUNG,,10000000.0,500.0,fix,2025-07-01,
DEK-00002820-02,VTR-00002820,BAUSTEIN,BS-PRODUKT,,,,2025-07-01,
DEK-00002821-01,VTR-00002821,HAUPTDECKUNG,,5000000.0,500.0,fix,2004-01-01,
DEK-00002822-01,VTR-00002822,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-10-01,
DEK-00002822-02,VTR-00002822,BAUSTEIN,BS-UMWELT,,,,2025-10-01,
DEK-00002823-01,VTR-00002823,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2025-04-01,
DEK-00002823-02,VTR-00002823,BAUSTEIN,BS-UMWELT,,,,2025-04-01,
DEK-00002823-03,VTR-00002823,BAUSTEIN,BS-IT-DATEN,,,,2025-04-01,
DEK-00002824-01,VTR-00002824,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2014-01-01,2016-02-01
DEK-00002825-01,VTR-00002825,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-12-01,
DEK-00002826-01,VTR-00002826,HAUPTDECKUNG,,3000000.0,500.0,fix,2019-03-01,
DEK-00002826-02,VTR-00002826,BAUSTEIN,BS-UMWELT,,,,2019-03-01,
DEK-00002826-03,VTR-00002826,BAUSTEIN,BS-RUECKRUF,,,,2019-03-01,
DEK-00002827-01,VTR-00002827,HAUPTDECKUNG,,3000000.0,250.0,fix,2025-08-01,
DEK-00002827-02,VTR-00002827,BAUSTEIN,BS-RUECKRUF,,,,2025-08-01,
DEK-00002828-01,VTR-00002828,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-06-01,
DEK-00002829-01,VTR-00002829,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2013-05-01,
DEK-00002829-02,VTR-00002829,BAUSTEIN,BS-PRODUKT,,,,2013-05-01,
DEK-00002830-01,VTR-00002830,HAUPTDECKUNG,,10000000.0,1000.0,fix,2015-04-01,2019-10-01
DEK-00002831-01,VTR-00002831,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-07-01,
DEK-00002831-02,VTR-00002831,BAUSTEIN,BS-IT-DATEN,,,,2025-07-01,
DEK-00002832-01,VTR-00002832,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-04-01,
DEK-00002832-02,VTR-00002832,BAUSTEIN,BS-PRODUKT,,,,2025-04-01,
DEK-00002832-03,VTR-00002832,BAUSTEIN,BS-UMWELT,,,,2025-04-01,
DEK-00002833-01,VTR-00002833,HAUPTDECKUNG,,3000000.0,500.0,fix,2025-06-01,
DEK-00002833-02,VTR-00002833,BAUSTEIN,BS-RUECKRUF,,,,2025-06-01,
DEK-00002834-01,VTR-00002834,HAUPTDECKUNG,,10000000.0,250.0,fix,2025-09-01,
DEK-00002834-02,VTR-00002834,BAUSTEIN,BS-IT-DATEN,,,,2025-09-01,
DEK-00002835-01,VTR-00002835,HAUPTDECKUNG,,3000000.0,250.0,fix,2025-09-01,
DEK-00002836-01,VTR-00002836,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-02-01,
DEK-00002836-02,VTR-00002836,BAUSTEIN,BS-PRODUKT,,,,2025-02-01,
DEK-00002837-01,VTR-00002837,HAUPTDECKUNG,,5000000.0,500.0,fix,2010-12-01,2016-03-01
DEK-00002838-01,VTR-00002838,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2019-08-01,
DEK-00002838-02,VTR-00002838,BAUSTEIN,BS-RUECKRUF,,,,2019-08-01,
DEK-00002839-01,VTR-00002839,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-01-01,
DEK-00002839-02,VTR-00002839,BAUSTEIN,BS-PRODUKT,,,,2025-01-01,
DEK-00002839-03,VTR-00002839,BAUSTEIN,BS-UMWELT,,,,2025-01-01,
DEK-00002840-01,VTR-00002840,HAUPTDECKUNG,,5000000.0,500.0,fix,2015-01-01,
DEK-00002841-01,VTR-00002841,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2017-08-01,2024-04-01
DEK-00002842-01,VTR-00002842,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2019-10-01,
DEK-00002842-02,VTR-00002842,BAUSTEIN,BS-PRODUKT,,,,2019-10-01,
DEK-00002843-01,VTR-00002843,HAUPTDECKUNG,,3000000.0,500.0,fix,2017-04-01,2020-09-01
DEK-00002844-01,VTR-00002844,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2025-02-01,
DEK-00002844-02,VTR-00002844,BAUSTEIN,BS-PRODUKT,,,,2025-02-01,
DEK-00002844-03,VTR-00002844,BAUSTEIN,BS-UMWELT,,,,2025-02-01,
DEK-00002845-01,VTR-00002845,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2025-05-01,
DEK-00002845-02,VTR-00002845,BAUSTEIN,BS-PRODUKT,,,,2025-05-01,
DEK-00002845-03,VTR-00002845,BAUSTEIN,BS-IT-DATEN,,,,2025-05-01,
DEK-00002846-01,VTR-00002846,HAUPTDECKUNG,,5000000.0,1000.0,fix,2001-01-01,2009-06-01
DEK-00002847-01,VTR-00002847,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-03-01,
DEK-00002847-02,VTR-00002847,BAUSTEIN,BS-PRODUKT,,,,2025-03-01,
DEK-00002848-01,VTR-00002848,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2020-01-01,2022-01-01
DEK-00002849-01,VTR-00002849,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2025-02-01,
DEK-00002849-02,VTR-00002849,BAUSTEIN,BS-BAUHERR,,,,2025-02-01,
DEK-00002850-01,VTR-00002850,HAUPTDECKUNG,,5000000.0,1000.0,fix,2008-04-01,2015-12-01
DEK-00002851-01,VTR-00002851,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2019-07-01,
DEK-00002851-02,VTR-00002851,BAUSTEIN,BS-IT-DATEN,,,,2019-07-01,
DEK-00002852-01,VTR-00002852,HAUPTDECKUNG,,5000000.0,500.0,fix,2008-12-01,2016-03-01
DEK-00002853-01,VTR-00002853,HAUPTDECKUNG,,10000000.0,0.0,prozent_min,2019-10-01,
DEK-00002853-02,VTR-00002853,BAUSTEIN,BS-UMWELT,,,,2019-10-01,
DEK-00002854-01,VTR-00002854,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-11-01,
DEK-00002855-01,VTR-00002855,HAUPTDECKUNG,,5000000.0,500.0,fix,2018-05-01,
DEK-00002855-02,VTR-00002855,BAUSTEIN,BS-IT-DATEN,,,,2018-05-01,
DEK-00002856-01,VTR-00002856,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-06-01,
DEK-00002857-01,VTR-00002857,HAUPTDECKUNG,,5000000.0,500.0,fix,2013-09-01,2019-11-01
DEK-00002857-02,VTR-00002857,BAUSTEIN,BS-PRODUKT,,,,2013-09-01,2019-11-01
DEK-00002858-01,VTR-00002858,HAUPTDECKUNG,,3000000.0,500.0,fix,2025-11-01,
DEK-00002859-01,VTR-00002859,HAUPTDECKUNG,,3000000.0,500.0,fix,2005-07-01,2008-12-01
DEK-00002860-01,VTR-00002860,HAUPTDECKUNG,,3000000.0,500.0,fix,2017-06-01,2021-05-01
DEK-00002861-01,VTR-00002861,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-10-01,
DEK-00002861-02,VTR-00002861,BAUSTEIN,BS-PRODUKT,,,,2025-10-01,
DEK-00002861-03,VTR-00002861,BAUSTEIN,BS-UMWELT,,,,2025-10-01,
DEK-00002861-04,VTR-00002861,BAUSTEIN,BS-RUECKRUF,,,,2025-10-01,
DEK-00002862-01,VTR-00002862,HAUPTDECKUNG,,5000000.0,500.0,fix,2017-01-01,
DEK-00002863-01,VTR-00002863,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-11-01,
DEK-00002863-02,VTR-00002863,BAUSTEIN,BS-PRODUKT,,,,2025-11-01,
DEK-00002864-01,VTR-00002864,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2013-03-01,2015-04-01
DEK-00002865-01,VTR-00002865,HAUPTDECKUNG,,5000000.0,1000.0,fix,2008-03-01,2010-01-01
DEK-00002866-01,VTR-00002866,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-06-01,
DEK-00002867-01,VTR-00002867,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-11-01,
DEK-00002867-02,VTR-00002867,BAUSTEIN,BS-PRODUKT,,,,2025-11-01,
DEK-00002867-03,VTR-00002867,BAUSTEIN,BS-UMWELT,,,,2025-11-01,
DEK-00002868-01,VTR-00002868,HAUPTDECKUNG,,5000000.0,250.0,fix,2025-04-01,
DEK-00002869-01,VTR-00002869,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2018-06-01,2021-05-01
DEK-00002870-01,VTR-00002870,HAUPTDECKUNG,,10000000.0,500.0,fix,2025-03-01,
DEK-00002870-02,VTR-00002870,BAUSTEIN,BS-IT-DATEN,,,,2025-03-01,
DEK-00002871-01,VTR-00002871,HAUPTDECKUNG,,5000000.0,1000.0,fix,2013-05-01,2024-07-01
DEK-00002872-01,VTR-00002872,HAUPTDECKUNG,,3000000.0,250.0,fix,2025-02-01,
DEK-00002872-02,VTR-00002872,BAUSTEIN,BS-PRODUKT,,,,2025-02-01,
DEK-00002873-01,VTR-00002873,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-01-01,
DEK-00002873-02,VTR-00002873,BAUSTEIN,BS-PRODUKT,,,,2025-01-01,
DEK-00002874-01,VTR-00002874,HAUPTDECKUNG,,10000000.0,500.0,fix,2025-07-01,
DEK-00002874-02,VTR-00002874,BAUSTEIN,BS-PRODUKT,,,,2025-07-01,
DEK-00002874-03,VTR-00002874,BAUSTEIN,BS-UMWELT,,,,2025-07-01,
DEK-00002875-01,VTR-00002875,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2020-11-01,
DEK-00002875-02,VTR-00002875,BAUSTEIN,BS-PRODUKT,,,,2020-11-01,
DEK-00002876-01,VTR-00002876,HAUPTDECKUNG,,10000000.0,1000.0,fix,2015-06-01,
DEK-00002877-01,VTR-00002877,HAUPTDECKUNG,,5000000.0,500.0,fix,2017-07-01,2021-04-01
DEK-00002878-01,VTR-00002878,HAUPTDECKUNG,,5000000.0,1000.0,fix,2010-09-01,2024-01-01
DEK-00002879-01,VTR-00002879,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-04-01,
DEK-00002879-02,VTR-00002879,BAUSTEIN,BS-IT-DATEN,,,,2025-04-01,
DEK-00002880-01,VTR-00002880,HAUPTDECKUNG,,3000000.0,500.0,fix,2025-01-01,
DEK-00002880-02,VTR-00002880,BAUSTEIN,BS-PRODUKT,,,,2025-01-01,
DEK-00002881-01,VTR-00002881,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-03-01,
DEK-00002881-02,VTR-00002881,BAUSTEIN,BS-UMWELT,,,,2025-03-01,
DEK-00002881-03,VTR-00002881,BAUSTEIN,BS-IT-DATEN,,,,2025-03-01,
DEK-00002882-01,VTR-00002882,HAUPTDECKUNG,,5000000.0,500.0,fix,2018-07-01,2024-08-01
DEK-00002882-02,VTR-00002882,BAUSTEIN,BS-RUECKRUF,,,,2018-07-01,2024-08-01
DEK-00002883-01,VTR-00002883,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-01-01,
DEK-00002883-02,VTR-00002883,BAUSTEIN,BS-PRODUKT,,,,2025-01-01,
DEK-00002884-01,VTR-00002884,HAUPTDECKUNG,,2000000.0,5000.0,fix,2025-09-01,
DEK-00002885-01,VTR-00002885,HAUPTDECKUNG,,500000.0,2500.0,fix,2001-09-01,2019-11-01
DEK-00002886-01,VTR-00002886,HAUPTDECKUNG,,2000000.0,1000.0,fix,2011-04-01,2014-04-01
DEK-00002887-01,VTR-00002887,HAUPTDECKUNG,,1000000.0,0.0,prozent_min,2015-11-01,
DEK-00002888-01,VTR-00002888,HAUPTDECKUNG,,500000.0,1000.0,fix,2020-09-01,
DEK-00002889-01,VTR-00002889,HAUPTDECKUNG,,500000.0,1000.0,fix,2025-02-01,
DEK-00002890-01,VTR-00002890,HAUPTDECKUNG,,1000000.0,2500.0,fix,2025-03-01,
DEK-00002891-01,VTR-00002891,HAUPTDECKUNG,,1000000.0,0.0,prozent_min,2017-07-01,
DEK-00002891-02,VTR-00002891,BAUSTEIN,BS-OBJEKT,,,,2017-07-01,
DEK-00002892-01,VTR-00002892,HAUPTDECKUNG,,500000.0,2500.0,fix,2003-08-01,2015-05-01
DEK-00002893-01,VTR-00002893,HAUPTDECKUNG,,2000000.0,2000.0,fix,2014-10-01,2017-02-01
DEK-00002894-01,VTR-00002894,HAUPTDECKUNG,,2000000.0,1000.0,fix,2025-05-01,
DEK-00002895-01,VTR-00002895,HAUPTDECKUNG,,250000.0,1000.0,fix,2025-05-01,
DEK-00002896-01,VTR-00002896,HAUPTDECKUNG,,500000.0,1000.0,fix,2025-11-01,
DEK-00002897-01,VTR-00002897,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-09-01,
DEK-00002898-01,VTR-00002898,HAUPTDECKUNG,,2000000.0,0.0,prozent_min,2015-02-01,2019-09-01
DEK-00002899-01,VTR-00002899,HAUPTDECKUNG,,1000000.0,0.0,prozent_min,2014-12-01,
DEK-00002900-01,VTR-00002900,HAUPTDECKUNG,,2000000.0,2500.0,fix,2017-12-01,
DEK-00002901-01,VTR-00002901,HAUPTDECKUNG,,118000.0,,,2022-02-01,
DEK-00002902-01,VTR-00002902,HAUPTDECKUNG,,636000.0,,,2015-12-01,
DEK-00002904-01,VTR-00002904,HAUPTDECKUNG,,292000.0,,,1995-11-01,2009-11-01
DEK-00002906-01,VTR-00002906,HAUPTDECKUNG,,313000.0,,,2011-12-01,2015-02-21
DEK-00002907-01,VTR-00002907,HAUPTDECKUNG,,844000.0,,,2025-07-01,
DEK-00002908-01,VTR-00002908,HAUPTDECKUNG,,137000.0,,,2017-12-01,
DEK-00002908-02,VTR-00002908,ZUSATZ,LV-EU,1000.0,,,2017-12-01,
DEK-00002909-01,VTR-00002909,HAUPTDECKUNG,,90000.0,,,2020-11-01,
DEK-00002910-01,VTR-00002910,HAUPTDECKUNG,,102000.0,,,2022-10-01,
DEK-00002911-01,VTR-00002911,HAUPTDECKUNG,,180000.0,,,2020-03-01,2023-07-06
DEK-00002913-01,VTR-00002913,HAUPTDECKUNG,,164000.0,,,2018-04-01,
DEK-00002913-02,VTR-00002913,ZUSATZ,LV-EU,1000.0,,,2018-04-01,
DEK-00002914-01,VTR-00002914,HAUPTDECKUNG,,741000.0,,,2006-09-01,2015-09-03
DEK-00002915-01,VTR-00002915,HAUPTDECKUNG,,82000.0,,,2020-06-01,
DEK-00002916-01,VTR-00002916,HAUPTDECKUNG,,368000.0,,,2025-08-01,
DEK-00002917-01,VTR-00002917,HAUPTDECKUNG,,290000.0,,,2013-08-01,
DEK-00002918-01,VTR-00002918,HAUPTDECKUNG,,309000.0,,,2017-11-01,2024-11-01
DEK-00002918-02,VTR-00002918,ZUSATZ,LV-EU,1000.0,,,2017-11-01,2024-11-01
DEK-00002919-01,VTR-00002919,HAUPTDECKUNG,,28000.0,,,2025-12-01,
DEK-00002920-01,VTR-00002920,HAUPTDECKUNG,,167000.0,,,2021-05-01,
DEK-00002920-02,VTR-00002920,ZUSATZ,LV-EU,1500.0,,,2021-05-01,
DEK-00002921-01,VTR-00002921,HAUPTDECKUNG,,387000.0,,,2024-11-01,
DEK-00002921-02,VTR-00002921,ZUSATZ,LV-EU,1500.0,,,2024-11-01,
DEK-00002922-01,VTR-00002922,HAUPTDECKUNG,,495000.0,,,2011-01-01,2018-08-18
DEK-00002923-01,VTR-00002923,HAUPTDECKUNG,,242000.0,,,2003-12-01,2023-12-01
DEK-00002924-01,VTR-00002924,HAUPTDECKUNG,,187000.0,,,2025-10-01,
DEK-00002925-01,VTR-00002925,HAUPTDECKUNG,,295000.0,,,1997-03-01,1999-02-06
DEK-00002926-01,VTR-00002926,HAUPTDECKUNG,,117000.0,,,2016-08-01,2018-03-08
DEK-00002927-01,VTR-00002927,HAUPTDECKUNG,,1299000.0,,,2023-01-01,
DEK-00002928-01,VTR-00002928,HAUPTDECKUNG,,219000.0,,,2021-07-01,
DEK-00002929-01,VTR-00002929,HAUPTDECKUNG,,324000.0,,,2021-01-01,
DEK-00002929-02,VTR-00002929,ZUSATZ,LV-EU,1000.0,,,2021-01-01,
DEK-00002930-01,VTR-00002930,HAUPTDECKUNG,,200000.0,,,2023-06-01,
DEK-00002931-01,VTR-00002931,HAUPTDECKUNG,,369000.0,,,2006-11-01,2023-11-01
DEK-00002931-02,VTR-00002931,ZUSATZ,LV-EU,1000.0,,,2006-11-01,2023-11-01
DEK-00002932-01,VTR-00002932,HAUPTDECKUNG,,193000.0,,,2010-11-01,2013-06-16
DEK-00002933-01,VTR-00002933,HAUPTDECKUNG,,103000.0,,,2021-07-01,2023-03-24
DEK-00002934-01,VTR-00002934,HAUPTDECKUNG,,138000.0,,,2023-04-01,
DEK-00002935-01,VTR-00002935,HAUPTDECKUNG,,781000.0,,,2020-10-01,
DEK-00002936-01,VTR-00002936,HAUPTDECKUNG,,246000.0,,,2012-09-01,2024-01-08
DEK-00002936-02,VTR-00002936,ZUSATZ,LV-EU,2500.0,,,2012-09-01,2024-01-08
DEK-00002937-01,VTR-00002937,HAUPTDECKUNG,,156000.0,,,2025-01-01,
DEK-00002937-02,VTR-00002937,ZUSATZ,LV-EU,1500.0,,,2025-01-01,
DEK-00002938-01,VTR-00002938,HAUPTDECKUNG,,409000.0,,,2023-05-01,
DEK-00002939-01,VTR-00002939,HAUPTDECKUNG,,179000.0,,,2004-09-01,2005-06-06
DEK-00002940-01,VTR-00002940,HAUPTDECKUNG,,338000.0,,,2020-08-01,
DEK-00002940-02,VTR-00002940,ZUSATZ,LV-EU,2000.0,,,2020-08-01,
DEK-00002941-01,VTR-00002941,HAUPTDECKUNG,,292000.0,,,2007-09-01,2019-11-15
DEK-00002941-02,VTR-00002941,ZUSATZ,LV-EU,2000.0,,,2007-09-01,2019-11-15
DEK-00002942-01,VTR-00002942,HAUPTDECKUNG,,400000.0,,,2006-10-01,2007-02-25
DEK-00002942-02,VTR-00002942,ZUSATZ,LV-EU,1000.0,,,2006-10-01,2007-02-25
DEK-00002943-01,VTR-00002943,HAUPTDECKUNG,,128000.0,,,2009-07-01,2024-06-10
DEK-00002944-01,VTR-00002944,HAUPTDECKUNG,,1979000.0,,,2019-11-01,
DEK-00002944-02,VTR-00002944,ZUSATZ,LV-EU,3000.0,,,2019-11-01,
DEK-00002945-01,VTR-00002945,HAUPTDECKUNG,,812000.0,,,2001-02-01,2005-06-03
DEK-00002945-02,VTR-00002945,ZUSATZ,LV-EU,1500.0,,,2001-02-01,2005-06-03
DEK-00002946-01,VTR-00002946,HAUPTDECKUNG,,461000.0,,,2002-11-01,
DEK-00002946-02,VTR-00002946,ZUSATZ,LV-EU,1000.0,,,2002-11-01,
DEK-00002947-01,VTR-00002947,HAUPTDECKUNG,,263000.0,,,2014-11-01,
DEK-00002947-02,VTR-00002947,ZUSATZ,LV-EU,1000.0,,,2014-11-01,
DEK-00002948-01,VTR-00002948,HAUPTDECKUNG,,594000.0,,,2019-05-01,
DEK-00002949-01,VTR-00002949,HAUPTDECKUNG,,282000.0,,,2025-07-01,
DEK-00002950-01,VTR-00002950,HAUPTDECKUNG,,461000.0,,,2016-12-01,
DEK-00002951-01,VTR-00002951,HAUPTDECKUNG,,304000.0,,,1995-09-01,2003-09-01
DEK-00002952-01,VTR-00002952,HAUPTDECKUNG,,489000.0,,,2019-12-01,
DEK-00002952-02,VTR-00002952,ZUSATZ,LV-EU,1000.0,,,2019-12-01,
