welle,objekttyp,quellsystem,quell_id,ziel_id,zeitpunkt,ergebnis,meldung
LV-2025-Q4,PARTNER,VERA,10000246,PTR-00000603,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000247,PTR-00000608,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000248,PTR-00000609,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000249,PTR-00000611,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000250,PTR-00000612,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000251,PTR-00000616,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000252,PTR-00000617,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000253,PTR-00000619,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000254,PTR-00000620,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000255,PTR-00000621,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000256,PTR-00000622,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000257,PTR-00000623,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000258,PTR-00000624,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000259,PTR-00000625,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000260,PTR-00000626,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000261,PTR-00000631,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000262,PTR-00000632,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000263,PTR-00000633,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000264,PTR-00000634,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000265,PTR-00000635,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000266,PTR-00000642,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000267,PTR-00000644,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000268,PTR-00000649,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000269,PTR-00000652,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000270,PTR-00000658,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000271,PTR-00000662,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000272,PTR-00000663,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000273,PTR-00000665,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000274,PTR-00000666,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000275,PTR-00000667,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000276,PTR-00000668,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000277,PTR-00000669,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000278,PTR-00000671,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000279,PTR-00000680,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000280,PTR-00000685,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000281,PTR-00000686,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000282,PTR-00000687,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000283,PTR-00000689,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000284,PTR-00000692,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000285,PTR-00000696,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000286,PTR-00000715,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000287,PTR-00000716,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000288,PTR-00000718,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000289,PTR-00000719,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000290,PTR-00000723,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000291,PTR-00000724,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000292,PTR-00000725,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000293,PTR-00000731,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000294,PTR-00000732,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000295,PTR-00000733,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000296,PTR-00000735,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000297,PTR-00000746,2025-11-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
LV-2025-Q4,PARTNER,VERA,10000298,PTR-00000747,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000299,PTR-00000753,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000300,PTR-00000754,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000301,PTR-00000755,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000302,PTR-00000757,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000303,PTR-00000759,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000304,PTR-00000760,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000305,PTR-00000761,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000306,PTR-00000762,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000307,PTR-00000770,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000308,PTR-00000771,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000309,PTR-00000772,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000310,PTR-00000774,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000311,PTR-00000775,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000312,PTR-00000776,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000313,PTR-00000781,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000314,PTR-00000782,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000315,PTR-00000783,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000316,PTR-00000784,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000317,PTR-00000786,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000318,PTR-00000789,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000319,PTR-00000790,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000320,PTR-00000794,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000321,PTR-00000795,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000322,PTR-00000797,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000323,PTR-00000800,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000324,PTR-00000804,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000325,PTR-00000805,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000326,PTR-00000806,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000327,PTR-00000807,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000328,PTR-00000808,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000329,PTR-00000810,2025-11-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
LV-2025-Q4,PARTNER,VERA,10000330,PTR-00000815,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000331,PTR-00000818,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000332,PTR-00000819,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000333,PTR-00000823,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000334,PTR-00000824,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000335,PTR-00000828,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000336,PTR-00000833,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000337,PTR-00000836,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000338,PTR-00000839,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000339,PTR-00000842,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000340,PTR-00000847,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000341,PTR-00000850,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000342,PTR-00000851,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000343,PTR-00000852,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000344,PTR-00000855,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000345,PTR-00000859,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000346,PTR-00000860,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000347,PTR-00000862,2025-11-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
LV-2025-Q4,PARTNER,VERA,10000348,PTR-00000863,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000349,PTR-00000868,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000350,PTR-00000869,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000351,PTR-00000870,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000352,PTR-00000871,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000353,PTR-00000872,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000354,PTR-00000873,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000355,PTR-00000874,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000356,PTR-00000875,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000357,PTR-00000876,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000358,PTR-00000881,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000359,PTR-00000882,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000360,PTR-00000883,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000361,PTR-00000884,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000362,PTR-00000885,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000363,PTR-00000889,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000364,PTR-00000891,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000365,PTR-00000893,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000366,PTR-00000898,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000367,PTR-00000904,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000368,PTR-00000906,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000369,PTR-00000908,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000370,PTR-00000910,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000371,PTR-00000912,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000372,PTR-00000925,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000373,PTR-00000928,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000374,PTR-00000932,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000375,PTR-00000938,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000376,PTR-00000939,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000377,PTR-00000940,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000378,PTR-00000941,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000379,PTR-00000948,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000380,PTR-00000949,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000381,PTR-00000950,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000382,PTR-00000951,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000383,PTR-00000954,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000384,PTR-00000955,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000385,PTR-00000956,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000386,PTR-00000957,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000387,PTR-00000958,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000388,PTR-00000960,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000389,PTR-00000965,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000390,PTR-00000966,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000391,PTR-00000967,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000392,PTR-00000970,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000393,PTR-00000971,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000394,PTR-00000973,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000395,PTR-00000974,2025-11-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
LV-2025-Q4,PARTNER,VERA,10000396,PTR-00000975,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000397,PTR-00000976,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000398,PTR-00000977,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000399,PTR-00000978,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000400,PTR-00000989,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000401,PTR-00000990,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000402,PTR-00000992,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000403,PTR-00000993,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000404,PTR-00000994,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000405,PTR-00000995,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000406,PTR-00000996,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000407,PTR-00000997,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000408,PTR-00000998,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000409,PTR-00000999,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000410,PTR-00000030,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000411,PTR-00000168,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000412,PTR-00000174,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000413,PTR-00000194,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000414,PTR-00000316,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000415,PTR-00000330,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000416,PTR-00000448,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000417,PTR-00000481,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000418,PTR-00000644,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000419,PTR-00000732,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000420,PTR-00000747,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000421,PTR-00000776,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000422,PTR-00000794,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000423,PTR-00000951,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000001,VTR-00000102,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000002,VTR-00000103,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000003,VTR-00000104,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000004,VTR-00000302,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000005,VTR-00000402,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000006,VTR-00000501,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000007,VTR-00000502,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000008,VTR-00000601,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000009,VTR-00002902,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000010,VTR-00002904,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000011,VTR-00002906,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000012,VTR-00002908,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000013,VTR-00002910,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000014,VTR-00002911,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000015,VTR-00002913,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000016,VTR-00002914,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000017,VTR-00002917,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000018,VTR-00002918,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000019,VTR-00002920,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000020,VTR-00002921,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000021,VTR-00002922,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000022,VTR-00002923,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000023,VTR-00002925,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000024,VTR-00002926,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000025,VTR-00002931,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000026,VTR-00002932,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000027,VTR-00002936,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000028,VTR-00002939,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000029,VTR-00002940,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000030,VTR-00002941,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000031,VTR-00002942,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000032,VTR-00002943,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000033,VTR-00002944,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000034,VTR-00002945,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000035,VTR-00002946,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000036,VTR-00002947,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000037,VTR-00002948,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000038,VTR-00002950,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000039,VTR-00002951,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000040,VTR-00002952,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000041,VTR-00002954,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000042,VTR-00002957,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000043,VTR-00002959,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000044,VTR-00002962,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000045,VTR-00002963,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000046,VTR-00002967,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000047,VTR-00002970,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000048,VTR-00002971,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000049,VTR-00002972,2025-11-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000050,VTR-00002974,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000051,VTR-00002976,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000052,VTR-00002981,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000053,VTR-00002984,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000054,VTR-00002987,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000055,VTR-00002988,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000056,VTR-00002992,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000057,VTR-00002994,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000058,VTR-00002995,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000059,VTR-00002998,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000060,VTR-00002999,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000061,VTR-00003001,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000062,VTR-00003002,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000063,VTR-00003003,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000064,VTR-00003004,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000065,VTR-00003005,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000066,VTR-00003007,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000067,VTR-00003008,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000068,VTR-00003010,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000069,VTR-00003013,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000070,VTR-00003014,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000071,VTR-00003019,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000072,VTR-00003020,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000073,VTR-00003022,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000074,VTR-00003023,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000075,VTR-00003024,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000076,VTR-00003026,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000077,VTR-00003027,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000078,VTR-00003033,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000079,VTR-00003038,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000080,VTR-00003040,2025-11-15,OK,Vertrag uebernommen
